"league_id","game_id","date","home_team_name","guest_team_name","home_goals","guest_goals","overtime","forfait"
1444,33181,"2023-12-10","BSV Roxel","Blau-Weiß 96 Schenefeld",5,18,"False","False"
1446,32371,"2023-12-16","TSG Füchse Quedlinburg","UHC Döbeln 06",7,4,"False","False"
1444,33186,"2023-12-16","Lilienthaler Wölfe","MTV Mittelnkirchen",19,0,"False","False"
1442,32489,"2023-12-16","Floorball-Club München","ETV Piranhhas Hamburg",8,7,"True","False"
1442,32490,"2023-12-16","VfL Red Hocks Kaufering","DJK Holzbüttgen",3,6,"False","False"
1442,32491,"2023-12-16","TV Schriesheim","Unihockey Igels Dresden",3,5,"False","False"
1442,32492,"2023-12-16","Berlin Rockets","MFBC Leipzig",4,6,"False","False"
1444,33185,"2023-12-16","Blau-Weiß 96 Schenefeld","TV Eiche Horn Bremen",10,0,"False","False"
1445,33242,"2023-12-16","Floorball Mainz","TSV Calw Lions",3,6,"False","False"
1445,33240,"2023-12-16","TSG Erlensee","Frankfurt Falcons",6,5,"False","False"
1446,32370,"2023-12-16","USV Halle Saalebiber","PSV 90 Dessau",7,3,"False","False"
1445,33241,"2023-12-16","ESV Ingolstadt Schanzer Ducks","FC Rennsteig Avalanche",7,5,"False","False"
1444,33187,"2023-12-17","Dümptener Füchse","ETV Piranhhas Hamburg II",4,3,"False","False"
1444,33188,"2023-12-17","Gettorf Seahawks","BSV Roxel",11,6,"False","False"
1442,32495,"2023-12-17","SSF Dragons Bonn","UHC Sparkasse Weißenfels",9,7,"False","False"
1442,32494,"2023-12-17","Floor Fighters Chemnitz","Red Devils Wernigerode",10,8,"False","False"
1442,32493,"2023-12-17","VfL Red Hocks Kaufering","ETV Piranhhas Hamburg",5,4,"False","False"
1446,32372,"2023-12-17","FBC Havel","USV TU Dresden",10,8,"False","False"
1442,32498,"2024-01-06","UHC Sparkasse Weißenfels","MFBC Leipzig",10,11,"True","False"
1442,32497,"2024-01-06","Floorball-Club München","Red Devils Wernigerode",8,7,"False","False"
1442,32496,"2024-01-06","TV Schriesheim","DJK Holzbüttgen",4,10,"False","False"
1442,32499,"2024-01-06","Berlin Rockets","SSF Dragons Bonn",6,3,"False","False"
1442,32501,"2024-01-07","Floor Fighters Chemnitz","Berlin Rockets",6,7,"False","False"
1442,32500,"2024-01-07","Unihockey Igels Dresden","SSF Dragons Bonn",2,6,"False","False"
1442,32502,"2024-01-07","ETV Piranhhas Hamburg","DJK Holzbüttgen",9,4,"False","False"
1442,32503,"2024-01-13","MFBC Leipzig","VfL Red Hocks Kaufering",14,3,"False","False"
1442,32504,"2024-01-13","Berlin Rockets","Unihockey Igels Dresden",5,3,"False","False"
1442,32505,"2024-01-13","TV Schriesheim","SSF Dragons Bonn",15,7,"False","False"
1442,32508,"2024-01-13","Floor Fighters Chemnitz","ETV Piranhhas Hamburg",5,3,"False","False"
1445,33244,"2024-01-13","FC Rennsteig Avalanche","TSG Erlensee",5,6,"False","False"
1445,33245,"2024-01-13","TSV Tollwut Ebersgöns","TSV Calw Lions",14,6,"False","False"
1442,32506,"2024-01-13","Floorball-Club München","UHC Sparkasse Weißenfels",3,8,"False","False"
1446,32373,"2024-01-13","UHC Döbeln 06","PSV 90 Dessau",6,4,"False","False"
1446,32374,"2024-01-13","TSG Füchse Quedlinburg","FBC Havel",12,4,"False","False"
1446,32375,"2024-01-13","USV Halle Saalebiber","SC DHfK Leipzig",4,9,"False","False"
1445,33243,"2024-01-13","ESV Ingolstadt Schanzer Ducks","Floorball Mainz",8,2,"False","False"
1442,32507,"2024-01-13","DJK Holzbüttgen","Red Devils Wernigerode",6,7,"False","False"
1444,33189,"2024-01-13","Lilienthaler Wölfe","Gettorf Seahawks",17,4,"False","False"
1444,33190,"2024-01-13","TV Eiche Horn Bremen","Hannover Mustangs",6,7,"False","False"
1444,33192,"2024-01-14","MTV Mittelnkirchen","ETV Piranhhas Hamburg II",8,3,"False","False"
1442,32514,"2024-01-14","Unihockey Igels Dresden","MFBC Leipzig",0,1,"False","False"
1444,33191,"2024-01-14","BSV Roxel","Dümptener Füchse",5,3,"False","False"
1442,32509,"2024-01-14","VfL Red Hocks Kaufering","Floorball-Club München",3,5,"False","False"
1442,32513,"2024-01-14","Red Devils Wernigerode","Berlin Rockets",11,5,"False","False"
1442,32512,"2024-01-14","SSF Dragons Bonn","DJK Holzbüttgen",6,7,"False","False"
1442,32511,"2024-01-14","ETV Piranhhas Hamburg","TV Schriesheim",13,3,"False","False"
1442,32510,"2024-01-14","UHC Sparkasse Weißenfels","Floor Fighters Chemnitz",4,3,"False","False"
1442,32477,"2024-01-21","Berlin Rockets","Floorball-Club München",6,7,"False","False"
1442,32472,"2024-01-28","Floor Fighters Chemnitz","VfL Red Hocks Kaufering",3,5,"False","False"
1442,32518,"2024-02-10","DJK Holzbüttgen","ETV Piranhhas Hamburg",4,3,"True","False"
1442,32515,"2024-02-10","MFBC Leipzig","Red Devils Wernigerode",7,3,"False","False"
1446,32378,"2024-02-10","PSV 90 Dessau","TSG Füchse Quedlinburg",11,3,"False","False"
1446,32377,"2024-02-10","FBC Havel","USV Halle Saalebiber",8,9,"True","False"
1445,33248,"2024-02-10","FC Rennsteig Avalanche","TSV Tollwut Ebersgöns",4,6,"False","False"
1446,32376,"2024-02-10","SC DHfK Leipzig","USV TU Dresden",7,5,"False","False"
1445,33246,"2024-02-10","Frankfurt Falcons","Floorball Mainz",10,1,"False","False"
1442,32519,"2024-02-10","TV Schriesheim","UHC Sparkasse Weißenfels",8,7,"True","False"
1442,32517,"2024-02-10","Floor Fighters Chemnitz","Floorball-Club München",10,9,"False","False"
1442,32516,"2024-02-10","VfL Red Hocks Kaufering","Unihockey Igels Dresden",3,4,"False","False"
1445,33247,"2024-02-10","TSV Calw Lions","ESV Ingolstadt Schanzer Ducks",5,2,"False","False"
1444,33194,"2024-02-10","Hannover Mustangs","MTV Mittelnkirchen",12,11,"False","False"
1444,33195,"2024-02-10","Lilienthaler Wölfe","BSV Roxel",5,0,"False","True"
1444,33196,"2024-02-10","Blau-Weiß 96 Schenefeld","Gettorf Seahawks",17,5,"False","False"
1444,33193,"2024-02-10","TV Eiche Horn Bremen","Dümptener Füchse",7,9,"False","False"
1442,32525,"2024-02-11","SSF Dragons Bonn","MFBC Leipzig",10,4,"False","False"
1442,32524,"2024-02-11","Berlin Rockets","ETV Piranhhas Hamburg",6,11,"False","False"
1442,32523,"2024-02-11","UHC Sparkasse Weißenfels","DJK Holzbüttgen",4,5,"True","False"
1442,32522,"2024-02-11","Floor Fighters Chemnitz","TV Schriesheim",7,5,"False","False"
1442,32521,"2024-02-11","Floorball-Club München","Unihockey Igels Dresden",4,8,"False","False"
1442,32520,"2024-02-11","Red Devils Wernigerode","VfL Red Hocks Kaufering",9,7,"False","False"
1442,32529,"2024-02-17","VfL Red Hocks Kaufering","SSF Dragons Bonn",8,4,"False","False"
1442,32528,"2024-02-17","DJK Holzbüttgen","Floor Fighters Chemnitz",6,7,"False","False"
1442,32527,"2024-02-17","TV Schriesheim","Floorball-Club München",3,5,"False","False"
1442,32530,"2024-02-17","Berlin Rockets","UHC Sparkasse Weißenfels",3,8,"False","False"
1442,32526,"2024-02-17","MFBC Leipzig","ETV Piranhhas Hamburg",8,9,"False","False"
1446,32381,"2024-02-17","PSV 90 Dessau","FBC Havel",6,5,"False","False"
1446,32379,"2024-02-17","UHC Döbeln 06","SC DHfK Leipzig",4,6,"False","False"
1444,33199,"2024-02-17","Gettorf Seahawks","Hannover Mustangs",21,16,"False","False"
1445,33251,"2024-02-17","FC Rennsteig Avalanche","Frankfurt Falcons",6,9,"False","False"
1445,33250,"2024-02-17","ESV Ingolstadt Schanzer Ducks","TSV Tollwut Ebersgöns",6,16,"False","False"
1445,33249,"2024-02-17","TSG Erlensee","TSV Calw Lions",8,7,"True","False"
1444,33200,"2024-02-17","Blau-Weiß 96 Schenefeld","Dümptener Füchse",7,6,"False","False"
1444,33198,"2024-02-17","TV Eiche Horn Bremen","MTV Mittelnkirchen",6,5,"False","False"
1444,33197,"2024-02-17","ETV Piranhhas Hamburg II","BSV Roxel",14,8,"False","False"
1446,32380,"2024-02-17","TSG Füchse Quedlinburg","USV TU Dresden",14,6,"False","False"
1444,33202,"2024-02-18","Hannover Mustangs","Blau-Weiß 96 Schenefeld",8,21,"False","False"
1444,33201,"2024-02-18","MTV Mittelnkirchen","BSV Roxel",11,3,"False","False"
1444,33203,"2024-02-18","Dümptener Füchse","Lilienthaler Wölfe",2,8,"False","False"
1442,32531,"2024-02-18","Unihockey Igels Dresden","Red Devils Wernigerode",8,7,"True","False"
1444,33204,"2024-02-18","ETV Piranhhas Hamburg II","Gettorf Seahawks",10,4,"False","False"
1446,32382,"2024-03-02","SC DHfK Leipzig","PSV 90 Dessau",5,3,"False","False"
1446,32383,"2024-03-02","USV Halle Saalebiber","TSG Füchse Quedlinburg",5,10,"False","False"
1445,33253,"2024-03-02","TSG Erlensee","ESV Ingolstadt Schanzer Ducks",5,3,"False","False"
1513,35209,"2024-03-02","Berlin Rockets","UHC Sparkasse Weißenfels",2,9,"False","False"
1445,33254,"2024-03-02","TSV Calw Lions","Frankfurt Falcons",2,9,"False","False"
1445,33252,"2024-03-02","TSV Tollwut Ebersgöns","Floorball Mainz",36,1,"False","False"
1513,35210,"2024-03-02","SSF Dragons Bonn","MFBC Leipzig",4,8,"False","False"
1444,33206,"2024-03-02","Lilienthaler Wölfe","Hannover Mustangs",13,5,"False","False"
1444,33205,"2024-03-02","Blau-Weiß 96 Schenefeld","ETV Piranhhas Hamburg II",9,3,"False","False"
1444,33208,"2024-03-03","BSV Roxel","TV Eiche Horn Bremen",4,6,"False","False"
1444,33207,"2024-03-03","Gettorf Seahawks","MTV Mittelnkirchen",10,6,"False","False"
1446,32384,"2024-03-03","USV TU Dresden","UHC Döbeln 06",8,2,"False","False"
1513,35212,"2024-03-03","Unihockey Igels Dresden","ETV Piranhhas Hamburg",4,6,"False","False"
1513,35213,"2024-03-03","DJK Holzbüttgen","Floor Fighters Chemnitz",3,6,"False","False"
1446,32386,"2024-03-09","FBC Havel","UHC Döbeln 06",3,7,"False","False"
1513,35218,"2024-03-09","MFBC Leipzig","SSF Dragons Bonn",10,6,"False","False"
1513,35217,"2024-03-09","UHC Sparkasse Weißenfels","Berlin Rockets",8,4,"False","False"
1513,35219,"2024-03-09","ETV Piranhhas Hamburg","Unihockey Igels Dresden",13,4,"False","False"
1513,35220,"2024-03-09","Floor Fighters Chemnitz","DJK Holzbüttgen",6,10,"False","False"
1446,32385,"2024-03-09","SC DHfK Leipzig","TSG Füchse Quedlinburg",5,3,"False","False"
1445,33257,"2024-03-09","FC Rennsteig Avalanche","TSV Calw Lions",11,6,"False","False"
1445,33256,"2024-03-09","TSG Erlensee","Floorball Mainz",5,0,"False","True"
1445,33255,"2024-03-09","Frankfurt Falcons","TSV Tollwut Ebersgöns",10,6,"False","False"
1444,33210,"2024-03-09","TV Eiche Horn Bremen","Gettorf Seahawks",14,7,"False","False"
1444,33209,"2024-03-09","ETV Piranhhas Hamburg II","Lilienthaler Wölfe",4,10,"False","False"
1446,32387,"2024-03-10","USV TU Dresden","USV Halle Saalebiber",7,8,"True","False"
1444,33212,"2024-03-10","MTV Mittelnkirchen","Blau-Weiß 96 Schenefeld",3,17,"False","False"
1444,33211,"2024-03-10","Hannover Mustangs","Dümptener Füchse",8,5,"False","False"
1513,35224,"2024-03-10","Floor Fighters Chemnitz","DJK Holzbüttgen",6,5,"False","False"
1445,33258,"2024-03-16","TSV Calw Lions","TSG Erlensee",6,4,"False","False"
1444,33214,"2024-03-16","Lilienthaler Wölfe","Blau-Weiß 96 Schenefeld",9,8,"True","False"
1444,33213,"2024-03-16","Dümptener Füchse","Gettorf Seahawks",12,5,"False","False"
1513,35240,"2024-03-17","MFBC Leipzig","ETV Piranhhas Hamburg",3,8,"False","False"
1513,35239,"2024-03-17","UHC Sparkasse Weißenfels","Floor Fighters Chemnitz",8,1,"False","False"
1514,35234,"2024-03-17","VfL Red Hocks Kaufering","Floorball-Club München",8,9,"True","False"
1444,33216,"2024-03-17","ETV Piranhhas Hamburg II","TV Eiche Horn Bremen",4,3,"False","False"
1444,33215,"2024-03-17","Hannover Mustangs","BSV Roxel",12,8,"False","False"
1513,35241,"2024-03-23","Floor Fighters Chemnitz","UHC Sparkasse Weißenfels",9,8,"True","False"
1513,35242,"2024-03-23","ETV Piranhhas Hamburg","MFBC Leipzig",6,5,"True","False"
1518,35281,"2024-03-23","TSG Erlensee","Blau-Weiß 96 Schenefeld",3,6,"False","False"
1518,35283,"2024-03-23","Frankfurt Falcons","Lilienthaler Wölfe",6,13,"False","False"
1518,35282,"2024-03-23","PSV 90 Dessau","TSV Tollwut Ebersgöns",6,10,"False","False"
1518,35284,"2024-03-23","Hannover Mustangs","SC DHfK Leipzig",6,13,"False","False"
1513,35247,"2024-03-24","Floor Fighters Chemnitz","UHC Sparkasse Weißenfels",5,9,"False","False"
1513,35243,"2024-03-24","ETV Piranhhas Hamburg","MFBC Leipzig",4,5,"True","False"
1513,35244,"2024-03-30","MFBC Leipzig","ETV Piranhhas Hamburg",3,7,"False","False"
1518,35293,"2024-03-30","Blau-Weiß 96 Schenefeld","TSG Erlensee",14,2,"False","False"
1514,35249,"2024-03-30","Floorball-Club München","VfL Red Hocks Kaufering",7,8,"False","False"
1518,35289,"2024-03-30","TSV Tollwut Ebersgöns","PSV 90 Dessau",8,7,"False","False"
1513,35248,"2024-03-30","UHC Sparkasse Weißenfels","Floor Fighters Chemnitz",6,4,"False","False"
1518,35290,"2024-03-30","SC DHfK Leipzig","Hannover Mustangs",11,1,"False","False"
1518,35294,"2024-03-30","Lilienthaler Wölfe","Frankfurt Falcons",15,5,"False","False"
1514,35250,"2024-03-31","Floorball-Club München","VfL Red Hocks Kaufering",2,8,"False","False"
1518,35323,"2024-04-06","Lilienthaler Wölfe","SC DHfK Leipzig",5,4,"False","False"
1518,35322,"2024-04-06","TSV Tollwut Ebersgöns","Blau-Weiß 96 Schenefeld",4,7,"False","False"
1513,35312,"2024-04-06","MFBC Leipzig","Floor Fighters Chemnitz",11,6,"False","False"
1513,35313,"2024-04-07","UHC Sparkasse Weißenfels","ETV Piranhhas Hamburg",7,5,"False","False"
1513,35314,"2024-04-13","ETV Piranhhas Hamburg","UHC Sparkasse Weißenfels",6,3,"False","False"
1518,35325,"2024-04-13","Blau-Weiß 96 Schenefeld","TSV Tollwut Ebersgöns",9,5,"False","False"
1518,35324,"2024-04-13","SC DHfK Leipzig","Lilienthaler Wölfe",4,3,"False","False"
1513,35315,"2024-04-14","ETV Piranhhas Hamburg","UHC Sparkasse Weißenfels",4,8,"False","False"
1518,35326,"2024-04-14","SC DHfK Leipzig","Lilienthaler Wölfe",2,6,"False","False"
1513,35316,"2024-04-20","UHC Sparkasse Weißenfels","ETV Piranhhas Hamburg",4,9,"False","False"
1518,35352,"2024-04-20","Blau-Weiß 96 Schenefeld","Lilienthaler Wölfe",9,10,"True","False"
1513,35317,"2024-04-21","UHC Sparkasse Weißenfels","ETV Piranhhas Hamburg",7,4,"False","False"
1518,35353,"2024-05-04","Lilienthaler Wölfe","Blau-Weiß 96 Schenefeld",7,8,"True","False"
1518,35354,"2024-05-05","Lilienthaler Wölfe","Blau-Weiß 96 Schenefeld",2,11,"False","False"
1549,35380,"2024-05-18","Floorball-Club München","SC DHfK Leipzig",6,4,"False","False"
1549,35381,"2024-05-25","SC DHfK Leipzig","Floorball-Club München",2,4,"False","False"
