ID,Date,League,Team1,Team2,GT1,GT2,HGF,DGF
8986,2014-11-29,Herren Großfeld Regionalliga Nord,SG Kölln-Reisiek,Kieler Floorball Klub I,7,5,T,F
5263,2014-11-29,RL Herren GF Staffel 2,USV Halle Saalebiber II,FBC Phönix Leipzig,6,12,T,F
9145,2014-11-29,Herren Großfeld,Floorball Team Charlottenburg,BAT Berlin II,6,8,T,F
5590,2014-11-29,Herren Großfeld Regionalliga Nord,PSV Flensburg,SG Tetenbüll/Siems,2,12,T,F
9538,2014-11-29,Herren Großfeld,Berliner FK,Floorball Nordost,2,3,T,F
3418,2014-11-29,RL Herren GF Staffel 1,UHC Döbeln 06 II,UHC Sparkasse Weißenfels Damen,6,2,T,F
7168,2014-11-29,RL Herren GF Staffel 2,MFBC Leipzig/Grimma,SG PSV 90 Dessau / SV Rotta,17,0,T,F
2856,2014-11-29,Herren Großfeld Verbandsliga Nord,BW96 Schenefeld II,TSV Schwarzenbek,4,3,T,F
8707,2014-11-29,Herren Großfeld Regionalliga Nord,Gettorfer TV I,ETV Hamburg II,7,6,T,F
9282,2014-11-29,Herren Großfeld Verbandsliga Nord,TSV Bordesholm,Kieler Floorball Klub II,12,4,T,F
5108,2014-11-29,RL Herren GF Staffel 2,UHC Sparkasse Weißenfels II,Red Devils Wernigerode U23,4,1,T,F
1815,2014-11-29,RL Herren GF Staffel 1,Floor Fighters Chemnitz II,Partisan Connewitz,15,4,T,F
358,2014-11-30,RL Herren GF Staffel 2,Red Devils Wernigerode U23,MFBC Leipzig/Grimma,6,5,T,F
2209,2014-11-30,RL Herren GF Staffel 2,Floorball Grizzlys Salzwedel,USV Halle Saalebiber II,6,2,T,F
585,2014-12-05,Regionalliga Ost Herren,MFBC Leipzig/Grimma II,Floor Fighters Chemnitz II,3,6,T,F
5203,2014-12-05,Regionalliga Ost Herren,UHC Sparkasse Weißenfels II,Red Devils Wernigerode U23,12,4,T,F
9134,2014-12-06,Regionalliga Süd (GF),PSV Wikinger München,SG Calw-Tübingen,5,5,T,F
8588,2014-12-06,Regionalliga Süd (GF),DJK Giants Karlsruhe-Ost,PSV Wikinger München,3,13,T,F
2990,2014-12-06,Regionalliga Süd (GF),VfL Red Hocks Kaufering II,DJK Giants Karlsruhe-Ost,4,3,T,F
3564,2014-12-06,RL Herren GF Staffel 1,Floor Fighters Chemnitz II,UHC Sparkasse Weißenfels Damen,9,0,T,F
8030,2014-12-06,Regionalliga Nordwest (Herren GF),SG Seebergen/Lilienthal (GF),STV Sedelsberg Hawks,0,6,T,F
125,2014-12-06,Regionalliga Nordwest (Herren GF),TV Lilienthal,ATS Buntentor Knights,10,3,T,F
8753,2014-12-06,Regionalliga Süd (GF),SG Calw-Tübingen,VfL Red Hocks Kaufering II,4,3,T,F
7069,2014-12-07,Regionalliga Süd (GF),SG Rohrdorf-Nürnberg,Panther Regensburg,2,2,T,F
4218,2014-12-07,Herren Großfeld Regionalliga Nord,SG Tetenbüll/Siems,PSV Flensburg,15,1,T,F
7472,2014-12-07,2. FBL Süd/Ost,UHC Döbeln 06,USV TU Dresden,11,5,T,F
7193,2014-12-07,Regionalliga Süd (GF),ESV Ingolstadt-Ringsee,FC Stern München,4,4,T,F
1442,2014-12-07,Herren Großfeld Verbandsliga Nord,TSC Wellingsbüttel,BW96 Schenefeld II,8,4,T,F
7066,2014-12-07,Regionalliga Süd (GF),ESV Ingolstadt-Ringsee,Panther Regensburg,5,11,T,F
7823,2014-12-07,Herren Großfeld Verbandsliga Nord,Kieler Floorball Klub II,SG Gettorf/Barkelsby,7,2,T,F
6527,2014-12-07,Herren Großfeld Regionalliga Nord,Gettorfer TV I,Kieler Floorball Klub I,1,6,T,F
4925,2014-12-07,Herren Großfeld Verbandsliga Nord,TSV Schwarzenbek,TSV Bordesholm,9,7,T,F
3603,2014-12-07,RL Herren GF Staffel 2,MFBC Leipzig/Grimma,USV Halle Saalebiber II,7,2,T,F
8716,2014-12-07,RL Herren GF Staffel 2,FBC Phönix Leipzig,UHC Sparkasse Weißenfels II,4,7,T,F
646,2014-12-07,RL Herren GF Staffel 1,Unihockey Igels Dresden II,SG Heidenau/Graupa,3,4,T,F
4711,2014-12-07,Herren Großfeld Regionalliga Nord,ETV Hamburg II,SG Kölln-Reisiek,4,3,T,F
1253,2014-12-07,RL Herren GF Staffel 1,UHC Sparkasse Weißenfels Damen,Partisan Connewitz,5,6,T,F
1268,2014-12-07,Regionalliga Nordwest (Herren GF),TSV Lesum-Burgdamm,TuS Bloherfelde,5,4,T,F
965,2014-12-07,Regionalliga Süd (GF),FC Stern München,SG Rohrdorf-Nürnberg,3,3,T,F
5120,2014-12-13,Herren Großfeld,Floorball Team Charlottenburg,Floorball Nordost,7,4,T,F
3836,2014-12-13,Herren Großfeld,Berliner FK,BAT Berlin II,3,11,T,F
893,2014-12-13,RL Herren GF Staffel 1,UV Zwigge 07,Floor Fighters Chemnitz II,5,4,T,F
5136,2014-12-13,RL Herren GF Staffel 1,SG Heidenau/Graupa,Partisan Connewitz,5,4,T,F
5172,2014-12-14,RL Herren GF Staffel 2,Floorball Grizzlys Salzwedel,Red Devils Wernigerode U23,3,4,T,F
5838,2014-12-14,RL Herren GF Staffel 2,SG PSV 90 Dessau / SV Rotta,UHC Sparkasse Weißenfels II,4,22,T,F
3560,2014-12-20,Stena Line FD-Pokal (Herren),SSF Dragons Bonn,MFBC Leipzig,5,4,T,F
732,2014-12-20,Stena Line FD-Pokal (Herren),TV Lilienthal,ETV Piranhhas,3,5,T,F
8827,2014-12-20,Regionalliga Nordwest (Herren GF),TSV Lesum-Burgdamm,TV Lilienthal,3,8,T,F
9393,2014-12-20,Stena Line FD-Pokal (Herren),UHC Weißenfels,Floorball Butzbach,12,0,T,F
6155,2014-12-20,Stena Line FD-Pokal (Herren),SG Hannover,Dümptener Füchse,5,7,T,F
4134,2014-12-20,Regionalliga Nordwest (Herren GF),TB Uphusen Vikings,ATS Buntentor Knights,10,9,T,F
4337,2014-12-20,Stena Line FD-Pokal (Herren),UHC Sparkasse Weißenfels II,TSV Neuwittenbek,5,3,T,F
3139,2014-12-21,Regionalliga Nordwest (Herren GF),TuS Bloherfelde,SG Mittelnkirchen/Stade,1,10,T,F
6193,2014-12-21,Regionalliga Nordwest (Herren GF),SG Hannover,SG Seebergen/Lilienthal (GF),5,2,T,F
2791,2014-12-21,Stena Line FD-Pokal (Herren),TV Schriesheim,Red Devils Wernigerode,5,15,T,F
9669,2015-01-04,RL Herren GF Staffel 1,Floor Fighters Chemnitz II,UHC Döbeln 06 II,10,4,T,F
5850,2015-01-04,Herren Großfeld,Floorball Team Charlottenburg,Berliner FK,3,4,T,F
8898,2015-01-04,RL Herren GF Staffel 1,Unihockey Igels Dresden II,UV Zwigge 07,5,5,T,F
4491,2015-01-04,Herren Großfeld,BAT Berlin II,Floorball Nordost,9,2,T,F
92,2015-01-10,1. FBL Herren,BAT Berlin,TV Lilienthal,2,3,T,F
4929,2015-01-10,2. FBL Süd/Ost,UHC Döbeln 06,TV Schriesheim,8,11,T,F
1962,2015-01-10,1. FBL Herren,UHC Weißenfels,Unihockey Igels Dresden,12,6,T,F
4869,2015-01-10,Regionalliga Nordwest (Herren GF),TV Lilienthal,TB Uphusen Vikings,9,10,T,F
8869,2015-01-10,2. FBL Süd/Ost,USV Halle Saalebiber,Black Lions Landsberg,7,3,T,F
7859,2015-01-10,Herren Großfeld Verbandsliga Nord,BW96 Schenefeld II,SG Gettorf/Barkelsby,13,3,T,F
829,2015-01-10,Regionalliga Nordwest (Herren GF),SG Seebergen/Lilienthal (GF),TuS Bloherfelde,4,6,T,F
8170,2015-01-10,Regionalliga Nordwest (Herren GF),ATS Buntentor Knights,SG Mittelnkirchen/Stade,2,5,T,F
2550,2015-01-10,1. FBL Herren,Red Hocks Kaufering,MFBC Leipzig,6,9,T,F
8808,2015-01-10,Herren Großfeld Verbandsliga Nord,TSV Bordesholm,TSV Schwarzenbek,4,4,T,F
9349,2015-01-10,Herren Großfeld Regionalliga Nord,PSV Flensburg,ETV Hamburg II,3,15,T,F
2311,2015-01-10,1. FBL Herren,Floor Fighters Chemnitz,ETV Piranhhas,5,4,T,F
7555,2015-01-10,Herren Großfeld Regionalliga Nord,Kieler Floorball Klub I,SG Tetenbüll/Siems,15,5,T,F
3061,2015-01-10,2. FBL Süd/Ost,Floorball Tigers Magdeburg,PTSV United Lakers Konstanz,5,3,T,F
2794,2015-01-10,2. FBL Nord/West,TV Eiche Horn Bremen,Dümptener Füchse,8,6,T,F
7826,2015-01-10,Herren Großfeld Regionalliga Nord,SG Kölln-Reisiek,Gettorfer TV I,2,4,T,F
873,2015-01-10,1. FBL Herren,SSF Dragons Bonn,Red Devils Wernigerode,5,9,T,F
9339,2015-01-11,Regionalliga Süd (GF),Sportvg Feuerbach,ESV Ingolstadt-Ringsee,2,6,T,F
4040,2015-01-11,Regionalliga Süd (GF),SG Calw-Tübingen,FC Stern München,3,7,T,F
6125,2015-01-11,Regionalliga Süd (GF),ESV Ingolstadt-Ringsee,SG Calw-Tübingen,2,3,T,F
9149,2015-01-11,2. FBL Nord/West,Floorball Butzbach,Frankfurt Falcons,10,5,T,F
8499,2015-01-11,RL Herren GF Staffel 1,UV Zwigge 07,UHC Sparkasse Weißenfels Damen,10,3,T,F
9592,2015-01-11,2. FBL Süd/Ost,SC DHfK Leipzig,PTSV United Lakers Konstanz,11,2,T,F
4343,2015-01-11,Regionalliga Süd (GF),FC Stern München,Sportvg Feuerbach,3,1,T,F
5522,2015-01-11,RL Herren GF Staffel 1,Partisan Connewitz,Floor Fighters Chemnitz II,3,17,T,F
5231,2015-01-11,2. FBL Nord/West,Westfälischer Floorball Club,DJK Holzbüttgen,5,1,T,F
9625,2015-01-11,Regionalliga Nordwest (Herren GF),TSV Lesum-Burgdamm,STV Sedelsberg Hawks,2,12,T,F
4171,2015-01-11,2. FBL Süd/Ost,Black Lions Landsberg,Floorball Tigers Magdeburg,5,6,T,F
2972,2015-01-17,2. FBL Süd/Ost,Floorball Tigers Magdeburg,USV Halle Saalebiber,5,7,T,F
9263,2015-01-17,2. FBL Nord/West,TV Eiche Horn Bremen,Floorball Butzbach,8,2,T,F
2167,2015-01-17,Stena Line FD-Pokal (Herren),UHC Sparkasse Weißenfels II,SSF Dragons Bonn,7,8,T,F
2486,2015-01-17,2. FBL Nord/West,Blau-Weiß 96 Schenefeld,TSV Neuwittenbek,6,3,T,F
8722,2015-01-17,2. FBL Nord/West,DJK Holzbüttgen,Frankfurt Falcons,5,2,T,F
5737,2015-01-17,2. FBL Nord/West,Dümptener Füchse,Westfälischer Floorball Club,2,5,T,F
1314,2015-01-17,2. FBL Süd/Ost,TV Schriesheim,PTSV United Lakers Konstanz,15,1,T,F
8841,2015-01-18,Herren Bayernliga,Lumberjacks Rohrdorf,SG SV Nordheim-Ingolstadt,7,2,T,F
4788,2015-01-18,Stena Line FD-Pokal (Herren),Red Devils Wernigerode,ETV Piranhhas,15,5,T,F
4938,2015-01-18,Stena Line FD-Pokal (Herren),UHC Weißenfels,Dümptener Füchse,11,1,T,F
6435,2015-01-18,Herren Bayernliga,NUT`s 04 Nürnberg,SV Haunwöhr,5,3,T,F
8163,2015-01-18,2. FBL Süd/Ost,USV TU Dresden,UHC Döbeln 06,5,8,T,F
2285,2015-01-18,2. FBL Süd/Ost,SC DHfK Leipzig,Black Lions Landsberg,12,6,T,F
4937,2015-01-18,Herren Bayernliga,SG SV Nordheim-Ingolstadt,NUT`s 04 Nürnberg,3,5,T,F
4503,2015-01-18,Herren Bayernliga,Lumberjacks Rohrdorf,SV Haunwöhr,9,6,T,F
1740,2015-01-24,Herren Großfeld Verbandsliga Nord,Kieler Floorball Klub II,TSC Wellingsbüttel,4,5,T,F
9107,2015-01-24,Herren Großfeld Regionalliga Nord,Gettorfer TV I,SG Tetenbüll/Siems,6,4,T,F
3159,2015-01-24,Regionalliga Nordwest (Herren GF),ATS Buntentor Knights,TB Uphusen Vikings,6,13,T,F
5890,2015-01-24,Herren Großfeld Verbandsliga Nord,TSV Bordesholm,BW96 Schenefeld II,8,5,T,F
7056,2015-01-24,2. FBL Nord/West,Dümptener Füchse,TV Eiche Horn Bremen,5,6,T,F
2181,2015-01-24,1. FBL Herren,MFBC Leipzig,BAT Berlin,5,8,T,F
2646,2015-01-24,Herren Großfeld Regionalliga Nord,ETV Hamburg II,Kieler Floorball Klub I,3,9,T,F
6772,2015-01-24,Regionalliga Nordwest (Herren GF),SG Seebergen/Lilienthal (GF),SG Mittelnkirchen/Stade,3,5,T,F
8009,2015-01-24,Regionalliga Süd (GF),SG Calw-Tübingen,SG Rohrdorf-Nürnberg,3,3,T,F
8393,2015-01-24,Regionalliga Süd (GF),FC Stern München,SG Calw-Tübingen,3,6,T,F
93,2015-01-24,Regionalliga Nordwest (Herren GF),TV Lilienthal,STV Sedelsberg Hawks,8,7,T,F
775,2015-01-24,1. FBL Herren,Unihockey Igels Dresden,Red Hocks Kaufering,8,7,T,F
436,2015-01-24,2. FBL Süd/Ost,Floorball Tigers Magdeburg,TV Schriesheim,6,13,T,F
239,2015-01-24,2. FBL Nord/West,DJK Holzbüttgen,Westfälischer Floorball Club,6,3,T,F
35,2015-01-24,Regionalliga Süd (GF),FC Stern München,DJK Giants Karlsruhe-Ost,2,3,T,F
9417,2015-01-24,1. FBL Herren,ETV Piranhhas,Red Devils Wernigerode,4,9,T,F
1001,2015-01-24,Herren Großfeld Verbandsliga Nord,TSV Schwarzenbek,SG Gettorf/Barkelsby,15,4,T,F
7782,2015-01-24,Regionalliga Süd (GF),DJK Giants Karlsruhe-Ost,SG Rohrdorf-Nürnberg,4,5,T,F
8244,2015-01-24,2. FBL Nord/West,Frankfurt Falcons,TSV Neuwittenbek,8,4,T,F
2739,2015-01-25,RL Herren GF Staffel 1,SG Heidenau/Graupa,UHC Döbeln 06 II,7,3,T,F
4240,2015-01-25,Westliga Herren Großfeld,SSF Dragons Bonn II,ASV Köln,1,4,T,F
2932,2015-01-25,Westliga Herren Großfeld,TSG Erlensee,TSV Tollwut Ebersgöns,4,3,T,F
4809,2015-01-25,1. FBL Herren,BAT Berlin,Unihockey Igels Dresden,6,3,T,F
8972,2015-01-25,Westliga Herren Großfeld,SV Espenau Rangers,TSG Erlensee,5,4,T,F
1395,2015-01-25,2. FBL Süd/Ost,USV TU Dresden,USV Halle Saalebiber,5,4,T,F
7646,2015-01-25,2. FBL Nord/West,Floorball Butzbach,TSV Neuwittenbek,5,6,T,F
3103,2015-01-25,RL Herren GF Staffel 2,SG PSV 90 Dessau / SV Rotta,MFBC Leipzig/Grimma,2,18,T,F
7197,2015-01-25,Westliga Herren Großfeld,TSV Tollwut Ebersgöns,UC Marburger Elche,2,8,T,F
3097,2015-01-25,Westliga Herren Großfeld,SSC Hochdahl,SSF Dragons Bonn II,2,3,T,F
6443,2015-01-25,Herren Großfeld,BAT Berlin II,Floorball Team Charlottenburg,17,2,T,F
3580,2015-01-25,Westliga Herren Großfeld,UC Marburger Elche,SV Espenau Rangers,3,2,T,F
4294,2015-01-25,Herren Großfeld,Floorball Nordost,Berliner FK,6,5,T,F
419,2015-01-25,1. FBL Herren,Red Devils Wernigerode,TV Lilienthal,11,8,T,F
3047,2015-01-25,RL Herren GF Staffel 2,UHC Sparkasse Weißenfels II,FBC Phönix Leipzig,7,1,T,F
9409,2015-01-25,1. FBL Herren,UHC Weißenfels,Red Hocks Kaufering,10,1,T,F
5828,2015-01-25,Westliga Herren Großfeld,ASV Köln,Floorball Mainz,6,2,T,F
9447,2015-01-25,1. FBL Herren,ETV Piranhhas,SSF Dragons Bonn,11,7,T,F
1060,2015-01-25,Westliga Herren Großfeld,Floorball Mainz,SSC Hochdahl,5,4,T,F
9219,2015-01-31,1. FBL Herren,Unihockey Igels Dresden,ETV Piranhhas,4,5,T,F
5230,2015-01-31,2. FBL Nord/West,Floorball Butzbach,Blau-Weiß 96 Schenefeld,5,5,T,F
4844,2015-01-31,2. FBL Süd/Ost,PTSV United Lakers Konstanz,USV TU Dresden,6,7,T,F
2428,2015-01-31,Herren Bayernliga,SG SV Nordheim-Ingolstadt,Lumberjacks Rohrdorf,6,18,T,F
6616,2015-01-31,2. FBL Süd/Ost,UHC Döbeln 06,SC DHfK Leipzig,5,7,T,F
4889,2015-01-31,Herren Bayernliga,Lumberjacks Rohrdorf,NUT`s 04 Nürnberg,22,4,T,F
7930,2015-01-31,1. FBL Herren,TV Lilienthal,Floor Fighters Chemnitz,2,4,T,F
4906,2015-01-31,1. FBL Herren,SSF Dragons Bonn,MFBC Leipzig,9,10,T,F
27,2015-01-31,Herren Bayernliga,SV Haunwöhr,SG SV Nordheim-Ingolstadt,4,6,T,F
4019,2015-01-31,Regionalliga Nordwest (Herren GF),TB Uphusen Vikings,TSV Lesum-Burgdamm,7,5,T,F
860,2015-01-31,2. FBL Nord/West,TV Eiche Horn Bremen,Westfälischer Floorball Club,13,2,T,F
4731,2015-01-31,Herren Bayernliga,NUT`s 04 Nürnberg,SV Haunwöhr,6,5,T,F
252,2015-02-01,Regionalliga Nordwest (Herren GF),TV Lilienthal,SG Seebergen/Lilienthal (GF),6,7,T,F
9255,2015-02-01,Herren Großfeld Verbandsliga Nord,BW96 Schenefeld II,Kieler Floorball Klub II,15,4,T,F
4585,2015-02-01,Herren Großfeld Regionalliga Nord,Kieler Floorball Klub I,ETV Hamburg II,8,4,T,F
8385,2015-02-01,1. FBL Herren,SSF Dragons Bonn,Floor Fighters Chemnitz,5,6,T,F
7909,2015-02-01,Herren Großfeld Verbandsliga Nord,TSC Wellingsbüttel,TSV Schwarzenbek,6,4,T,F
5379,2015-02-01,Herren Großfeld Regionalliga Nord,SG Tetenbüll/Siems,Gettorfer TV I,11,3,T,F
6196,2015-02-01,1. FBL Herren,Red Devils Wernigerode,UHC Weißenfels,8,9,T,F
2390,2015-02-01,2. FBL Nord/West,TSV Neuwittenbek,Dümptener Füchse,7,2,T,F
4338,2015-02-01,2. FBL Süd/Ost,TV Schriesheim,USV TU Dresden,15,4,T,F
3204,2015-02-01,1. FBL Herren,TV Lilienthal,MFBC Leipzig,12,6,T,F
5588,2015-02-01,2. FBL Süd/Ost,SC DHfK Leipzig,Floorball Tigers Magdeburg,10,5,T,F
9341,2015-02-01,Regionalliga Nordwest (Herren GF),TuS Bloherfelde,ATS Buntentor Knights,3,8,T,F
6771,2015-02-01,2. FBL Nord/West,Frankfurt Falcons,Blau-Weiß 96 Schenefeld,4,11,T,F
6245,2015-02-01,1. FBL Herren,Red Hocks Kaufering,BAT Berlin,2,4,T,F
9131,2015-02-01,Herren Großfeld Verbandsliga Nord,SG Gettorf/Barkelsby,TSV Bordesholm,3,8,T,F
7967,2015-02-01,Herren Großfeld Regionalliga Nord,SG Kölln-Reisiek,PSV Flensburg,8,1,T,F
7958,2015-02-07,2. FBL Süd/Ost,Floorball Tigers Magdeburg,USV TU Dresden,5,9,T,F
281,2015-02-07,2. FBL Süd/Ost,Black Lions Landsberg,USV Halle Saalebiber,2,4,T,F
5742,2015-02-08,Herren Großfeld,BAT Berlin II,Berliner FK,11,5,T,F
9197,2015-02-08,Herren Großfeld,Floorball Nordost,Floorball Team Charlottenburg,1,7,T,F
9271,2015-02-14,RL Herren GF Staffel 2,USV Halle Saalebiber II,Red Devils Wernigerode U23,5,8,T,F
505,2015-02-14,Regionalliga Nordwest (Herren GF),TV Lilienthal,TuS Bloherfelde,5,3,T,F
3130,2015-02-14,1. FBL Herren,UHC Weißenfels,TV Lilienthal,9,8,T,F
5483,2015-02-14,1. FBL Herren,Floor Fighters Chemnitz,Red Hocks Kaufering,7,0,T,F
8085,2015-02-14,Regionalliga Nordwest (Herren GF),TSV Lesum-Burgdamm,ATS Buntentor Knights,3,5,T,F
7100,2015-02-14,2. FBL Süd/Ost,SC DHfK Leipzig,USV TU Dresden,9,3,T,F
7177,2015-02-14,Regionalliga Nordwest (Herren GF),TB Uphusen Vikings,STV Sedelsberg Hawks,2,4,T,F
1550,2015-02-14,2. FBL Nord/West,Dümptener Füchse,Blau-Weiß 96 Schenefeld,7,6,T,F
155,2015-02-14,1. FBL Herren,Unihockey Igels Dresden,Red Devils Wernigerode,2,17,T,F
5087,2015-02-14,RL Herren GF Staffel 1,UV Zwigge 07,SG Heidenau/Graupa,8,4,T,F
8446,2015-02-14,1. FBL Herren,BAT Berlin,SSF Dragons Bonn,7,6,T,F
6634,2015-02-14,RL Herren GF Staffel 1,UHC Sparkasse Weißenfels Damen,UHC Döbeln 06 II,7,7,T,F
7230,2015-02-14,RL Herren GF Staffel 2,Floorball Grizzlys Salzwedel,FBC Phönix Leipzig,6,2,T,F
777,2015-02-14,2. FBL Süd/Ost,USV Halle Saalebiber,TV Schriesheim,7,6,T,F
2348,2015-02-15,1. FBL Herren,Red Devils Wernigerode,Floor Fighters Chemnitz,10,2,T,F
9414,2015-02-15,Herren Großfeld Regionalliga Nord,Kieler Floorball Klub I,SG Kölln-Reisiek,13,6,T,F
3971,2015-02-15,RL Herren GF Staffel 1,UHC Döbeln 06 II,Unihockey Igels Dresden II,1,7,T,F
2430,2015-02-15,RL Herren GF Staffel 2,MFBC Leipzig/Grimma,Red Devils Wernigerode U23,6,5,T,F
9359,2015-02-15,Herren Großfeld Regionalliga Nord,PSV Flensburg,Gettorfer TV I,2,9,T,F
3040,2015-02-15,2. FBL Nord/West,Floorball Butzbach,DJK Holzbüttgen,2,6,T,F
7922,2015-02-15,RL Herren GF Staffel 1,Partisan Connewitz,UV Zwigge 07,6,8,T,F
9143,2015-02-15,Herren Großfeld Verbandsliga Nord,SG Gettorf/Barkelsby,TSV Schwarzenbek,4,8,T,F
196,2015-02-15,2. FBL Nord/West,Westfälischer Floorball Club,Blau-Weiß 96 Schenefeld,3,10,T,F
4001,2015-02-15,1. FBL Herren,MFBC Leipzig,ETV Piranhhas,7,3,T,F
7566,2015-02-15,2. FBL Nord/West,TSV Neuwittenbek,TV Eiche Horn Bremen,4,3,T,F
1651,2015-02-15,Herren Großfeld Regionalliga Nord,SG Tetenbüll/Siems,ETV Hamburg II,5,4,T,F
1504,2015-02-15,Regionalliga Nordwest (Herren GF),SG Hannover,SG Mittelnkirchen/Stade,5,3,T,F
4499,2015-02-15,Herren Großfeld Verbandsliga Nord,Kieler Floorball Klub II,TSC Wellingsbüttel,5,4,T,F
6774,2015-02-21,2. FBL Süd/Ost,SC DHfK Leipzig,TV Schriesheim,8,12,T,F
7860,2015-02-21,1. FBL Herren,TV Lilienthal,SSF Dragons Bonn,7,7,T,F
3926,2015-02-21,2. FBL Süd/Ost,USV Halle Saalebiber,PTSV United Lakers Konstanz,11,2,T,F
1665,2015-02-21,2. FBL Süd/Ost,UHC Döbeln 06,Black Lions Landsberg,9,5,T,F
7439,2015-02-21,RL Herren GF Staffel 2,FBC Phönix Leipzig,USV Halle Saalebiber II,6,5,T,F
193,2015-02-21,2. FBL Nord/West,Blau-Weiß 96 Schenefeld,DJK Holzbüttgen,2,4,T,F
4222,2015-02-21,RL Herren GF Staffel 2,UHC Sparkasse Weißenfels II,Floorball Grizzlys Salzwedel,9,4,T,F
6377,2015-02-21,1. FBL Herren,Unihockey Igels Dresden,MFBC Leipzig,2,9,T,F
7450,2015-02-21,Westliga Herren Großfeld,Floorball Mainz,TSV Tollwut Ebersgöns,6,5,T,F
2953,2015-02-21,2. FBL Nord/West,TV Eiche Horn Bremen,Frankfurt Falcons,10,4,T,F
1006,2015-02-21,Westliga Herren Großfeld,Floorball Mainz,SV Espenau Rangers,3,7,T,F
6490,2015-02-21,2. FBL Nord/West,Dümptener Füchse,Floorball Butzbach,6,2,T,F
2565,2015-02-21,1. FBL Herren,Red Hocks Kaufering,ETV Piranhhas,10,6,T,F
3165,2015-02-22,2. FBL Süd/Ost,USV TU Dresden,Floorball Tigers Magdeburg,4,5,T,F
8451,2015-02-22,2. FBL Nord/West,Westfälischer Floorball Club,Frankfurt Falcons,4,3,T,F
9587,2015-02-22,1. FBL Herren,UHC Weißenfels,BAT Berlin,13,2,T,F
6228,2015-02-22,2. FBL Nord/West,TSV Neuwittenbek,Blau-Weiß 96 Schenefeld,7,6,T,F
4420,2015-02-22,Herren Bayernliga,NUT`s 04 Nürnberg,SV Haunwöhr,15,4,T,F
3819,2015-02-22,2. FBL Süd/Ost,Black Lions Landsberg,PTSV United Lakers Konstanz,2,5,T,F
8815,2015-02-22,RL Herren GF Staffel 2,FBC Phönix Leipzig,Red Devils Wernigerode U23,1,5,T,F
9060,2015-02-22,Regionalliga Süd (GF),PSV Wikinger München,DJK Giants Karlsruhe-Ost,10,0,T,F
3225,2015-02-22,Regionalliga Nordwest (Herren GF),SG Hannover,STV Sedelsberg Hawks,11,5,T,F
5881,2015-02-22,Herren Bayernliga,SG SV Nordheim-Ingolstadt,Lumberjacks Rohrdorf,1,11,T,F
1459,2015-02-22,Regionalliga Süd (GF),VfL Red Hocks Kaufering II,Sportvg Feuerbach,3,5,T,F
7138,2015-02-22,Herren Bayernliga,SV Haunwöhr,SG SV Nordheim-Ingolstadt,8,7,T,F
6330,2015-02-22,Regionalliga Süd (GF),Sportvg Feuerbach,PSV Wikinger München,1,1,T,F
8835,2015-02-22,RL Herren GF Staffel 2,UHC Sparkasse Weißenfels II,MFBC Leipzig/Grimma,8,3,T,F
6868,2015-02-22,RL Herren GF Staffel 1,Partisan Connewitz,UHC Döbeln 06 II,8,7,T,F
4563,2015-02-22,Herren Bayernliga,Lumberjacks Rohrdorf,NUT`s 04 Nürnberg,8,10,T,F
5778,2015-02-22,Regionalliga Nordwest (Herren GF),SG Mittelnkirchen/Stade,TuS Bloherfelde,7,1,T,F
7174,2015-02-22,Regionalliga Süd (GF),DJK Giants Karlsruhe-Ost,VfL Red Hocks Kaufering II,4,3,T,F
6459,2015-02-28,1. FBL Herren,Floor Fighters Chemnitz,Unihockey Igels Dresden,11,4,T,F
2751,2015-02-28,RL Herren GF Staffel 1,Floor Fighters Chemnitz II,Unihockey Igels Dresden II,8,0,T,F
7122,2015-02-28,1. FBL Herren,SSF Dragons Bonn,UHC Weißenfels,9,11,T,F
4862,2015-02-28,2. FBL Süd/Ost,Floorball Tigers Magdeburg,Black Lions Landsberg,3,5,T,F
7793,2015-02-28,RL Herren GF Staffel 1,UHC Sparkasse Weißenfels Damen,SG Heidenau/Graupa,2,7,T,F
4212,2015-02-28,2. FBL Nord/West,TV Eiche Horn Bremen,DJK Holzbüttgen,8,5,T,F
810,2015-02-28,Regionalliga Nordwest (Herren GF),SG Seebergen/Lilienthal (GF),TB Uphusen Vikings,4,5,T,F
9054,2015-02-28,2. FBL Süd/Ost,TV Schriesheim,UHC Döbeln 06,14,4,T,F
4686,2015-02-28,RL Herren GF Staffel 2,UHC Sparkasse Weißenfels II,USV Halle Saalebiber II,15,2,T,F
8672,2015-02-28,2. FBL Nord/West,Frankfurt Falcons,Dümptener Füchse,2,7,T,F
3692,2015-03-01,RL Herren GF Staffel 2,Floorball Grizzlys Salzwedel,MFBC Leipzig/Grimma,1,2,T,F
2488,2015-03-01,Westliga Herren Großfeld,ASV Köln,TSG Erlensee,3,6,T,F
5854,2015-03-01,Regionalliga Süd (GF),SG Rohrdorf-Nürnberg,ESV Ingolstadt-Ringsee,8,4,T,F
7397,2015-03-01,1. FBL Herren,MFBC Leipzig,Red Devils Wernigerode,4,12,T,F
2679,2015-03-01,1. FBL Herren,Red Hocks Kaufering,TV Lilienthal,8,3,T,F
6921,2015-03-01,Regionalliga Süd (GF),ESV Ingolstadt-Ringsee,VfL Red Hocks Kaufering II,16,1,T,F
7757,2015-03-01,2. FBL Süd/Ost,PTSV United Lakers Konstanz,UHC Döbeln 06,10,9,T,F
