,ID,Date,League,GT1,GT2,T1ID,T2ID
1791,136,2017-01-29,2. FBL Nord/West,11,3,26,68
1792,9358,2017-01-29,2. FBL Nord/West,4,6,66,186
1793,8787,2017-01-29,Jamasi Regionalliga Nordwest Herren,0,11,170,20
1794,3435,2017-01-29,1. FBL,4,8,48,217
1795,2689,2017-01-29,Jamasi Regionalliga Nordwest Herren,9,4,85,185
1796,1485,2017-01-29,Regionalliga Süd - Staffel Bayern,8,9,219,87
1797,771,2017-01-29,1. FBL,7,2,97,38
1798,4098,2017-01-29,Herren Verbandsliga Nord,2,19,40,147
1799,5298,2017-01-29,Jamasi Regionalliga Nordwest Herren,2,4,69,3
1800,7716,2017-01-29,2. FBL Nord/West,11,1,158,64
1801,1731,2017-01-29,Regionalliga Ost Herren,14,1,98,15
1802,1135,2017-01-29,Herren Regionalliga Nord,17,6,93,110
1803,3513,2017-01-29,Herren Regionalliga Nord,2,11,175,39
1804,404,2017-01-29,Herren Verbandsliga Nord,5,6,168,187
1805,8248,2017-01-29,Regionalliga Ost Herren,8,5,83,45
1806,6071,2017-01-29,Regionalliga Ost Herren,8,7,215,205
1807,8520,2017-02-04,Verbandsliga West Herren GF,6,2,22,16
1808,9521,2017-02-04,Floorball Regionalliga West Herren GF,2,3,56,166
1809,5895,2017-02-04,Verbandsliga West Herren GF,2,0,21,22
1810,734,2017-02-04,Floorball Regionalliga West Herren GF,5,4,174,56
1811,4461,2017-02-04,Floorball Regionalliga West Herren GF,1,4,166,174
1812,2022,2017-02-04,Verbandsliga West Herren GF,2,8,21,2
1813,6090,2017-02-04,Verbandsliga West Herren GF,1,6,16,2
1814,8600,2017-02-05,Floorball Regionalliga West Herren GF,2,5,176,78
1815,6827,2017-02-05,Floorball Regionalliga West Herren GF,7,6,52,158
1816,7321,2017-02-05,Floorball Regionalliga West Herren GF,5,2,158,176
1817,7254,2017-02-05,Floorball Regionalliga West Herren GF,1,3,78,52
1818,3196,2017-02-11,Jamasi Regionalliga Nordwest Herren,13,3,170,69
1819,9241,2017-02-11,1. FBL,15,2,76,197
1820,5524,2017-02-11,Herren Verbandsliga Nord,4,2,123,40
1821,4673,2017-02-11,Herren Regionalliga Nord,8,3,93,73
1822,621,2017-02-11,2. FBL Nord/West,15,0,19,26
1823,882,2017-02-11,Herren Verbandsliga Nord,7,6,187,147
1824,7927,2017-02-11,Jamasi Regionalliga Nordwest Herren,1,11,130,20
1825,280,2017-02-11,1. FBL,10,3,38,194
1826,2767,2017-02-11,2. FBL Süd/Ost,11,10,99,213
1827,612,2017-02-11,Verbandsliga Ost Herren Staffel 1,11,1,161,79
1828,7731,2017-02-11,Regionalliga Herren Großfeld,1,6,58,65
1829,3170,2017-02-11,Regionalliga Süd - Staffel Bayern,3,6,46,192
1830,1711,2017-02-11,Regionalliga Süd - Staffel Bayern,5,6,95,139
1831,7565,2017-02-11,2. FBL Süd/Ost,10,0,210,60
1832,1368,2017-02-11,Regionalliga Süd - Staffel Bayern,4,15,87,31
1833,2933,2017-02-11,2. FBL Süd/Ost,5,9,12,200
1834,1538,2017-02-11,Herren Verbandsliga Nord,3,8,168,23
1835,7433,2017-02-11,Herren Regionalliga Nord,8,4,110,39
1836,5069,2017-02-11,Herren Regionalliga Nord,9,5,175,125
1837,7408,2017-02-11,1. FBL,5,8,217,97
1838,8813,2017-02-11,1. FBL,7,3,11,80
1839,219,2017-02-11,Regionalliga Herren Großfeld,1,7,14,62
1840,3341,2017-02-11,Verbandsliga Ost Herren Staffel 1,5,8,88,208
1841,8597,2017-02-12,Regionalliga Ost Herren,4,18,15,45
1842,1,2017-02-12,Regionalliga Ost Herren,6,3,98,215
1843,4342,2017-02-12,Regionalliga Süd - Staffel BW,4,3,24,209
1844,5409,2017-02-12,1. FBL,1,8,194,11
1845,3270,2017-02-12,2. FBL Nord/West,4,7,64,32
1846,4436,2017-02-12,2. FBL Nord/West,9,6,68,66
1847,1041,2017-02-12,Regionalliga Ost Herren,4,5,211,83
1848,5955,2017-02-12,Verbandsliga Ost Herren Staffel 2,6,4,90,55
1849,1029,2017-02-12,2. FBL Nord/West,8,2,186,26
1850,8155,2017-02-12,Verbandsliga Ost Herren Staffel 2,9,4,212,204
1851,6835,2017-02-12,Verbandsliga Ost Herren Staffel 2,14,3,202,61
1852,3314,2017-02-12,Regionalliga Ost Herren,6,9,205,49
1853,2011,2017-02-12,1. FBL,17,5,203,48
1854,6286,2017-02-12,Regionalliga Süd - Staffel BW,5,6,155,165
1855,643,2017-02-12,1. FBL,6,8,80,76
1856,7381,2017-02-18,Verbandsliga Ost Herren Staffel 2,1,14,61,90
1857,3009,2017-02-18,1. FBL,8,5,11,197
1858,7478,2017-02-18,1. FBL,6,7,76,203
1859,5430,2017-02-18,2. FBL Nord/West,6,9,66,158
1860,5190,2017-02-18,Jamasi Regionalliga Nordwest Herren,6,7,3,85
1861,2884,2017-02-18,2. FBL Nord/West,5,2,26,19
1862,2770,2017-02-18,Verbandsliga Ost Herren Staffel 2,7,8,119,204
1863,1478,2017-02-18,Jamasi Regionalliga Nordwest Herren,10,11,194,170
1864,509,2017-02-18,Verbandsliga Ost Herren Staffel 2,3,2,202,212
1865,5922,2017-02-18,Regionalliga Süd - Staffel Bayern,3,6,139,31
1866,3658,2017-02-18,Regionalliga Ost Herren,7,1,98,211
1867,8767,2017-02-18,1. FBL,11,5,97,48
1868,4352,2017-02-18,1. FBL,4,5,80,38
1869,249,2017-02-18,2. FBL Nord/West,9,8,32,68
1870,6678,2017-02-18,Regionalliga Süd - Staffel Bayern,3,2,219,192
1871,8442,2017-02-18,Regionalliga Süd - Staffel Bayern,7,4,46,95
1872,3794,2017-02-18,2. FBL Süd/Ost,5,1,60,12
1873,6627,2017-02-18,1. FBL,6,5,194,217
1874,2210,2017-02-18,Regionalliga Ost Herren,12,1,49,205
1875,2140,2017-02-18,2. FBL Süd/Ost,2,5,200,99
1876,1715,2017-02-19,Regionalliga Ost Herren,10,6,83,215
1877,1663,2017-02-19,Jamasi Regionalliga Nordwest Herren,10,1,145,185
1878,2459,2017-02-19,Verbandsliga West Herren GF,3,1,27,16
1879,5446,2017-02-19,Regionalliga Süd - Staffel BW,5,10,165,209
1880,8751,2017-02-19,Verbandsliga West Herren GF,2,3,21,27
1881,7200,2017-02-19,Verbandsliga Ost Herren Staffel 2,3,4,204,55
1882,9378,2017-02-19,Verbandsliga Ost Herren Staffel 1,4,7,214,208
1883,7333,2017-02-19,2. FBL Süd/Ost,6,5,213,207
1884,8484,2017-02-19,Verbandsliga West Herren GF,8,2,2,21
1885,6,2017-02-19,1. FBL,14,5,203,38
1886,3731,2017-02-19,Verbandsliga West Herren GF,5,0,2,16
1887,837,2017-02-19,Verbandsliga Ost Herren Staffel 2,3,11,212,202
1888,4384,2017-02-19,Regionalliga Ost Herren,17,1,45,15
1889,4630,2017-02-19,1. FBL,4,2,80,217
1890,7491,2017-02-19,Regionalliga Süd - Staffel BW,7,10,183,24
1891,9463,2017-02-19,Jamasi Regionalliga Nordwest Herren,11,3,20,69
1892,7455,2017-02-19,2. FBL Nord/West,5,12,186,158
1893,2294,2017-02-25,2. FBL Süd/Ost,3,11,60,200
1894,4864,2017-02-25,2. FBL Nord/West,12,1,19,66
1895,4652,2017-02-25,Regionalliga Süd - Staffel Bayern,0,12,192,31
1896,5421,2017-02-25,Herren Verbandsliga Nord,5,9,23,187
1897,242,2017-02-25,Verbandsliga Ost Herren Staffel 2,3,6,204,90
1898,5988,2017-02-25,2. FBL Nord/West,4,3,32,26
1899,269,2017-02-25,Herren Verbandsliga Nord,7,3,147,123
1900,5002,2017-02-25,2. FBL Nord/West,11,4,158,186
1901,4185,2017-02-25,1. FBL,11,6,217,80
1902,4974,2017-02-25,Regionalliga Süd - Staffel Bayern,6,5,87,139
1903,9005,2017-02-25,Verbandsliga Ost Herren Staffel 1,4,1,43,161
1904,5957,2017-02-25,Regionalliga Süd - Staffel Bayern,8,5,46,219
1905,8689,2017-02-25,Herren Verbandsliga Nord,0,11,40,168
1906,8620,2017-02-25,1. FBL,8,5,38,197
1907,8007,2017-02-25,Verbandsliga Ost Herren Staffel 1,2,0,214,79
1908,7981,2017-02-25,1. FBL,5,6,11,76
1909,7258,2017-02-25,Regionalliga Herren Großfeld,10,3,14,58
1910,7238,2017-02-25,2. FBL Süd/Ost,4,3,210,213
1911,1721,2017-02-25,1. FBL,3,6,48,194
1912,4730,2017-02-26,Regionalliga Ost Herren,2,11,15,215
1913,3529,2017-02-26,Verbandsliga Ost Herren Staffel 1,4,10,100,214
1914,460,2017-02-26,Verbandsliga Ost Herren Staffel 2,8,2,119,61
1915,2897,2017-02-26,2. FBL Nord/West,7,8,64,186
1916,5111,2017-02-26,Verbandsliga Ost Herren Staffel 2,9,0,55,212
1917,5390,2017-02-26,Verbandsliga Ost Herren Staffel 2,7,6,202,204
1918,5725,2017-02-26,Regionalliga Ost Herren,3,2,45,211
1919,2603,2017-02-26,Regionalliga Ost Herren,6,7,83,49
1920,1824,2017-02-26,2. FBL Süd/Ost,7,8,207,99
1921,6064,2017-02-26,Verbandsliga Ost Herren Staffel 1,3,1,43,208
1922,6608,2017-02-26,Regionalliga Ost Herren,10,13,205,98
1923,1636,2017-03-04,Floorball Regionalliga West Herren GF,3,1,166,78
1924,7466,2017-03-04,2. FBL Süd/Ost,5,6,200,207
1925,6548,2017-03-04,Verbandsliga Ost Herren Staffel 1,5,18,88,43
1926,5027,2017-03-04,2. FBL Nord/West,4,15,64,26
1927,2921,2017-03-04,Floorball Regionalliga West Herren GF,4,5,174,158
1928,1405,2017-03-04,2. FBL Süd/Ost,6,10,12,213
1929,3588,2017-03-04,1. FBL,3,10,11,203
1930,8814,2017-03-04,Regionalliga Herren Großfeld,9,8,135,14
1931,265,2017-03-04,2. FBL Nord/West,5,3,19,32
1932,4540,2017-03-04,1. FBL,4,12,194,97
1933,1049,2017-03-04,1. FBL,14,6,197,217
1934,864,2017-03-04,Verbandsliga Ost Herren Staffel 1,6,3,208,79
1935,5749,2017-03-04,Verbandsliga Ost Herren Staffel 2,4,3,119,212
1936,9172,2017-03-04,1. FBL,4,5,38,76
1937,8609,2017-03-04,Floorball Regionalliga West Herren GF,11,1,158,166
1938,5852,2017-03-04,Floorball Regionalliga West Herren GF,3,6,78,174
1939,3883,2017-03-05,2. FBL Nord/West,4,9,68,158
1940,6847,2017-03-05,Verbandsliga Ost Herren Staffel 1,1,2,161,214
1941,8546,2017-03-05,Herren Verbandsliga Nord,7,5,147,168
1942,2286,2017-03-05,Regionalliga Süd - Staffel BW,11,2,209,155
1943,8024,2017-03-05,Floorball Regionalliga West Herren GF,1,8,176,52
1944,4251,2017-03-05,Regionalliga Süd - Staffel Bayern,7,3,139,192
1945,6645,2017-03-05,Herren Regionalliga Nord,8,7,110,93
1946,9112,2017-03-05,Regionalliga Süd - Staffel Bayern,9,4,87,95
1947,4619,2017-03-05,2. FBL Nord/West,5,10,66,32
1948,8173,2017-03-05,Verbandsliga Ost Herren Staffel 2,2,4,61,204
1949,7842,2017-03-05,Regionalliga Ost Herren,9,5,45,205
1950,8587,2017-03-05,2. FBL Süd/Ost,8,2,99,210
1951,264,2017-03-05,Verbandsliga Ost Herren Staffel 2,10,9,55,90
1952,8825,2017-03-05,Floorball Regionalliga West Herren GF,7,4,52,56
1953,37,2017-03-05,Floorball Regionalliga West Herren GF,4,8,56,176
1954,2828,2017-03-05,Regionalliga Süd - Staffel BW,6,7,183,165
1955,1592,2017-03-05,Herren Verbandsliga Nord,8,9,123,187
1956,2852,2017-03-05,1. FBL,13,3,80,48
1957,2716,2017-03-05,Verbandsliga Ost Herren Staffel 1,9,5,208,88
1958,3578,2017-03-11,Stena Line FD-Pokal (Herren),4,8,76,203
1959,7157,2017-03-11,Regionalliga Süd - Staffel Bayern,6,8,219,31
1960,1453,2017-03-11,Stena Line FD-Pokal (Herren),8,3,11,26
1961,3107,2017-03-12,Stena Line FD-Pokal (Herren),5,6,11,203
1962,5369,2017-03-12,Regionalliga Süd - Staffel BW,0,7,165,24
1963,4371,2017-03-12,Regionalliga Süd - Staffel BW,9,6,155,183
1964,2723,2017-03-18,1. FBL,7,6,97,80
1965,8519,2017-03-18,Verbandsliga Ost Herren Staffel 2,8,2,202,119
1966,253,2017-03-18,2. FBL Süd/Ost,3,9,60,213
1967,826,2017-03-18,1. FBL,3,6,217,76
1968,5849,2017-03-18,Regionalliga Ost Herren,3,11,15,211
1969,272,2017-03-18,2. FBL Süd/Ost,9,2,210,207
1970,1040,2017-03-18,Regionalliga Herren Großfeld,8,1,62,135
1971,3676,2017-03-18,1. FBL,10,2,203,194
1972,3669,2017-03-18,2. FBL Nord/West,16,6,32,66
1973,6710,2017-03-18,Regionalliga Ost Herren,7,6,45,98
1974,4504,2017-03-18,Jamasi Regionalliga Nordwest Herren,10,7,170,3
1975,8623,2017-03-18,2. FBL Nord/West,12,5,19,68
1976,3645,2017-03-18,Verbandsliga West Herren GF,4,2,27,22
1977,5348,2017-03-18,1. FBL,4,6,38,11
1978,6220,2017-03-18,Verbandsliga West Herren GF,4,3,27,2
1979,6070,2017-03-18,Regionalliga Ost Herren,12,5,49,215
1980,5035,2017-03-18,Regionalliga Ost Herren,5,7,205,83
1981,3410,2017-03-18,Jamasi Regionalliga Nordwest Herren,6,7,69,85
1982,7810,2017-03-18,Verbandsliga Ost Herren Staffel 2,15,5,90,212
1983,3387,2017-03-18,Verbandsliga West Herren GF,5,1,2,22
1984,3665,2017-03-19,Herren Regionalliga Nord,5,3,73,93
1985,1800,2017-03-19,Verbandsliga Ost Herren Staffel 1,5,4,214,88
1986,1406,2017-03-19,Regionalliga Süd - Staffel Bayern,0,4,219,95
1987,1382,2017-03-19,Regionalliga Süd - Staffel Bayern,3,5,31,46
1988,3987,2017-03-19,Regionalliga Süd - Staffel Bayern,4,8,192,87
1989,9634,2017-03-19,1. FBL,9,10,48,197
1990,4175,2017-03-19,Verbandsliga West Herren GF,1,6,16,33
1991,8341,2017-03-19,2. FBL Nord/West,8,8,186,68
1992,8199,2017-03-19,Herren Regionalliga Nord,10,1,39,125
1993,4685,2017-03-19,Verbandsliga Ost Herren Staffel 1,3,5,100,43
1994,4676,2017-03-19,Herren Regionalliga Nord,14,4,110,175
1995,5062,2017-03-19,2. FBL Nord/West,17,2,26,64
1996,75,2017-03-19,Verbandsliga West Herren GF,10,0,21,16
1997,6853,2017-03-19,Verbandsliga West Herren GF,3,6,33,21
1998,6317,2017-03-19,2. FBL Süd/Ost,2,14,12,99
1999,4124,2017-03-25,Regionalliga Ost Herren,6,5,98,83
2000,5259,2017-03-25,1. FBL,6,13,38,203
2001,9163,2017-03-25,1. FBL,10,7,76,48
2002,5812,2017-03-25,Playoffs 2. FBL,3,6,210,19
2003,5820,2017-03-25,Regionalliga Ost Herren,2,3,211,205
2004,5519,2017-03-26,Verbandsliga Ost Herren Staffel 2,16,1,55,61
2005,1503,2017-03-26,Regionalliga Süd - Staffel Bayern,11,2,95,192
2006,1175,2017-03-26,Jamasi Regionalliga Nordwest Herren,7,15,85,170
2007,8052,2017-03-26,Jamasi Regionalliga Nordwest Herren,9,1,145,69
2008,816,2017-03-26,Regionalliga Süd - Staffel Bayern,7,6,139,219
2009,685,2017-03-26,1. FBL,7,3,80,194
2010,518,2017-03-26,Jamasi Regionalliga Nordwest Herren,3,4,3,185
2011,1497,2017-03-26,Playoffs 2. FBL,6,10,158,99
2012,3280,2017-03-26,1. FBL,1,6,11,217
2013,4178,2017-03-26,Jamasi Regionalliga Nordwest Herren,9,3,194,130
2014,9578,2017-03-26,Regionalliga Ost Herren,0,10,15,49
2015,3764,2017-03-26,Regionalliga Ost Herren,2,13,215,45
2016,4269,2017-03-26,Verbandsliga Ost Herren Staffel 2,5,3,202,90
2017,4607,2017-03-26,Regionalliga Süd - Staffel Bayern,4,2,46,87
2018,9391,2017-04-01,Playdowns 1. FBL,8,9,48,197
2019,1509,2017-04-01,Floorball Regionalliga West Herren GF,7,3,78,158
2020,6968,2017-04-01,Floorball Regionalliga West Herren GF,4,5,158,56
2021,8737,2017-04-01,Regionalliga Ost Herren,1,23,15,98
2022,7159,2017-04-01,Regionalliga Ost Herren,9,4,205,215
2023,6408,2017-04-01,Regionalliga Herren Großfeld,4,6,135,58
2024,2205,2017-04-01,Verbandsliga Ost Herren Staffel 2,3,2,61,212
2025,2442,2017-04-01,Jamasi Regionalliga Nordwest Herren,4,4,3,130
2026,5779,2017-04-01,Jamasi Regionalliga Nordwest Herren,16,3,170,185
2027,167,2017-04-01,Verbandsliga Ost Herren Staffel 2,7,3,90,119
2028,5407,2017-04-01,Playdowns 1. FBL,5,7,194,38
2029,4393,2017-04-01,Playoffs 1. FBL,3,6,217,97
2030,3515,2017-04-01,Süddeutsche Meisterschaft Herren GF,4,3,31,155
2031,8586,2017-04-01,Süddeutsche Meisterschaft Herren GF,2,5,24,46
2032,975,2017-04-01,Regionalliga Herren Großfeld,3,4,65,62
2033,3485,2017-04-01,Playoffs 2. FBL,6,2,99,158
2034,8143,2017-04-01,Floorball Regionalliga West Herren GF,4,7,56,78
2035,3848,2017-04-01,Playoffs 2. FBL,5,0,19,210
2036,7494,2017-04-02,Floorball Regionalliga West Herren GF,5,8,166,52
2037,4904,2017-04-02,Süddeutsche Meisterschaft Herren GF,5,2,155,24
2038,8745,2017-04-02,Verbandsliga Ost Herren Staffel 1,6,12,100,88
2039,406,2017-04-02,Süddeutsche Meisterschaft Herren GF,3,4,31,46
2040,4604,2017-04-02,Playoffs 1. FBL,9,3,80,11
2041,3145,2017-04-02,Verbandsliga Ost Herren Staffel 1,3,4,208,214
2042,3069,2017-04-02,Floorball Regionalliga West Herren GF,5,4,174,176
2043,7423,2017-04-02,Floorball Regionalliga West Herren GF,5,7,52,174
2044,1163,2017-04-02,Floorball Regionalliga West Herren GF,10,3,176,166
2045,9217,2017-04-02,Jamasi Regionalliga Nordwest Herren,3,5,85,20
2046,3989,2017-04-08,Playoffs 1. FBL,6,1,97,217
2047,8959,2017-04-08,Playdowns 1. FBL,7,1,197,48
2048,2402,2017-04-08,Playoffs 1. FBL,4,2,11,80
2049,4890,2017-04-08,Playdowns 1. FBL,6,5,38,194
2050,7323,2017-04-09,Jamasi Regionalliga Nordwest Herren,17,3,145,3
2051,3708,2017-04-09,Jamasi Regionalliga Nordwest Herren,8,7,85,130
2052,3542,2017-04-09,Verbandsliga Ost Herren Staffel 1,7,0,214,100
2053,3907,2017-04-09,Verbandsliga Ost Herren Staffel 1,2,3,208,161
2054,6811,2017-04-09,Regionalliga Ost Herren,6,5,98,205
2055,1990,2017-04-09,Regionalliga Ost Herren,7,3,211,215
2056,4926,2017-04-09,Playoffs 2. FBL,0,8,99,19
2057,6746,2017-04-09,Playoffs 1. FBL,7,4,11,80
2058,7301,2017-04-15,Playoffs 1. FBL,2,6,11,203
2059,6327,2017-04-15,Playoffs 1. FBL,5,4,97,76
2060,1858,2017-04-16,Regionalliga Ost Herren,6,5,45,49
2061,3310,2017-04-16,Playdowns 1. FBL,4,6,194,48
2062,4428,2017-04-16,Regionalliga Ost Herren,7,3,215,211
2063,1455,2017-04-22,Play Downs Regionalliga West Herren GF,1,6,166,158
2064,7462,2017-04-22,Playoffs Regionalliga Herren GF,4,3,49,98
2065,9363,2017-04-22,Play Offs Regionalliga West Herren GF,6,6,78,52
2066,5448,2017-04-22,Playoffs Regionalliga Herren GF,5,4,45,98
2067,9240,2017-04-22,Playoffs 1. FBL,8,2,203,11
2068,3273,2017-04-22,Playoffs Regionalliga Herren GF,4,9,49,83
2069,9021,2017-04-22,Play Offs Regionalliga West Herren GF,4,3,52,78
2070,135,2017-04-22,Regionalliga Herren Großfeld,6,3,58,14
2071,527,2017-04-22,Playdowns 1. FBL,7,2,48,194
2072,1491,2017-04-22,Playoffs 2. FBL,10,5,19,99
2073,4209,2017-04-22,Regionalligameisterschaft Süd/Ost,5,6,31,46
2074,2552,2017-04-22,Regionalliga Herren Großfeld,5,7,135,62
2075,548,2017-04-22,Playoffs Regionalliga Herren GF,3,4,83,45
2076,6187,2017-04-22,Play Offs Regionalliga West Herren GF,2,10,176,174
2077,1882,2017-04-22,Playoffs 1. FBL,4,3,76,97
2078,1870,2017-04-22,Play Offs Regionalliga West Herren GF,5,2,174,176
2079,5637,2017-04-22,Play Downs Regionalliga West Herren GF,12,3,158,166
2080,96,2017-04-23,Playoffs 1. FBL,6,5,76,97
2081,5279,2017-04-29,Playoffs Herren Großfeld RL,8,2,65,58
2082,1000,2017-04-29,Playoffs Herren Großfeld RL,9,6,62,14
2083,613,2017-05-06,Playoffs Verbandsliga Herren GF,5,2,214,55
2084,9030,2017-05-06,Playoffs Verbandsliga Herren GF,6,5,202,208
2085,8327,2017-05-06,Herren Verbandsliga Nord,12,8,23,147
2086,8619,2017-05-06,Play Offs Regionalliga West Herren GF,5,5,174,52
2087,7613,2017-05-06,Play Offs Regionalliga West Herren GF,8,6,52,174
2088,6597,2017-05-06,Herren Verbandsliga Nord,16,6,187,40
2089,2419,2017-05-06,Playoffs Verbandsliga Herren GF,2,1,90,161
2090,5103,2017-05-06,Play Offs Regionalliga West Herren GF,11,6,176,78
2091,100,2017-05-06,Herren Verbandsliga Nord,6,7,168,123
2092,9119,2017-05-06,Playoffs Verbandsliga Herren GF,10,1,43,204
2093,8858,2017-05-06,Play Offs Regionalliga West Herren GF,12,11,78,176
2094,8528,2017-05-13,Playoffs Herren Großfeld RL,8,4,58,14
2095,4295,2017-05-13,Playoffs Verbandsliga Herren GF,7,0,202,214
2096,6488,2017-05-13,Playoffs Verbandsliga Herren GF,1,6,43,90
2097,9309,2017-05-13,Playoffs Verbandsliga Herren GF,1,4,43,214
2098,8453,2017-05-13,Playoffs Verbandsliga Herren GF,9,4,90,202
2099,4413,2017-05-13,Playoffs Herren Großfeld RL,4,5,62,65
2100,6901,2017-05-13,Playoffs 1. FBL,2,9,76,203
2101,4999,2017-05-14,Herren Regionalliga Nord,1,8,175,93
2102,9076,2017-05-14,Herren Regionalliga Nord,9,5,73,110
2103,7231,2017-05-14,Regionalligameisterschaft Süd/Ost,10,11,45,31
2104,3067,2017-05-14,Herren Regionalliga Nord,1,7,125,39
2105,1654,2017-05-14,Relegation 1. / 2. FBL,12,4,48,99
2106,4057,2017-05-20,Relegation 1. / 2. FBL,6,9,99,48
2107,9014,2017-05-20,Playoffs 1. FBL,9,4,203,76
2108,9118,2017-05-20,Regionalligameisterschaft Süd/Ost,6,11,46,45
2109,1066,2017-05-20,Playoffs 1. FBL,6,1,97,11
2110,9607,2017-05-28,Relegation Regionalliga / Verbandsliga,6,2,211,202
2111,2468,2017-06-03,Relegation Regionalliga / Verbandsliga,3,7,202,211
2112,415,2017-06-04,Jamasi Regionalliga Nordwest Herren,11,2,194,69
2113,11433,2017-09-09,Regionalliga Hessen Herren GF,14,4,176,56
2114,11432,2017-09-09,Regionalliga Hessen Herren GF,7,14,64,54
2115,11435,2017-09-10,Regionalliga Hessen Herren GF,4,6,174,166
2116,11434,2017-09-10,Regionalliga Hessen Herren GF,8,7,54,176
2117,11682,2017-09-16,FD-Pokal Herren,3,2,184,51
2118,11681,2017-09-16,FD-Pokal Herren,0,13,27,207
2119,11680,2017-09-16,FD-Pokal Herren,3,6,176,54
2120,11581,2017-09-16,FD-Pokal Herren,7,6,194,66
2121,11580,2017-09-16,FD-Pokal Herren,5,14,170,32
2122,11579,2017-09-16,FD-Pokal Herren,6,12,73,210
2123,11578,2017-09-16,FD-Pokal Herren,7,5,82,68
2124,11577,2017-09-16,FD-Pokal Herren,2,19,162,202
2125,9818,2017-09-16,1. FBL,7,1,97,19
2126,9817,2017-09-16,1. FBL,6,3,217,48
2127,9816,2017-09-16,1. FBL,4,1,76,38
2128,11575,2017-09-16,FD-Pokal Herren,4,9,199,186
2129,11584,2017-09-17,FD-Pokal Herren,1,12,208,200
2130,11683,2017-09-17,FD-Pokal Herren,18,0,31,212
2131,11677,2017-09-17,FD-Pokal Herren,4,2,77,56
2132,11676,2017-09-17,FD-Pokal Herren,1,21,15,20
2133,11684,2017-09-17,FD-Pokal Herren,3,7,205,99
2134,11685,2017-09-17,FD-Pokal Herren,3,16,192,26
2135,11583,2017-09-17,FD-Pokal Herren,4,12,21,98
2136,11582,2017-09-17,FD-Pokal Herren,14,7,85,220
2137,11985,2017-09-17,FD-Pokal Herren,3,7,155,161
2138,11679,2017-09-17,FD-Pokal Herren,6,10,183,213
2139,11574,2017-09-17,FD-Pokal Herren,0,9,69,145
2140,9820,2017-09-17,1. FBL,8,4,197,11
2141,9821,2017-09-17,1. FBL,13,3,203,80
2142,11678,2017-09-17,FD-Pokal Herren,12,2,46,165
2143,9823,2017-09-23,1. FBL,9,4,38,217
2144,10848,2017-09-23,Regionalliga Herren,7,2,90,98
2145,10850,2017-09-23,Regionalliga Herren,4,16,215,82
2146,10851,2017-09-23,Regionalliga Herren,7,5,49,205
2147,9822,2017-09-23,1. FBL,13,11,19,197
2148,9729,2017-09-23,2. FBL Nord/West,6,1,32,186
2149,10847,2017-09-23,Regionalliga Herren,6,4,60,211
2150,9673,2017-09-23,2. FBL Süd/Ost,3,4,207,200
2151,9674,2017-09-23,2. FBL Süd/Ost,6,3,210,45
2152,9675,2017-09-23,2. FBL Süd/Ost,11,6,99,31
2153,10457,2017-09-24,Herren Regionalliga Nord,11,2,39,73
2154,10458,2017-09-24,Herren Regionalliga Nord,2,1,93,141
2155,9676,2017-09-24,2. FBL Süd/Ost,9,3,213,12
2156,9731,2017-09-24,2. FBL Nord/West,7,10,158,186
2157,11635,2017-09-24,Verbandsliga Herren St. 1,1,13,15,202
2158,10486,2017-09-24,Herren Verbandsliga Nord,8,4,111,188
2159,10487,2017-09-24,Herren Verbandsliga Nord,5,6,94,168
2160,9730,2017-09-24,2. FBL Nord/West,6,5,26,68
2161,11634,2017-09-24,Verbandsliga Herren St. 1,1,11,81,119
2162,11664,2017-09-24,Verbandsliga Herren St. 2,5,3,201,161
2163,9732,2017-09-24,2. FBL Nord/West,3,11,20,194
2164,11665,2017-09-24,Verbandsliga Herren St. 2,6,2,214,212
2165,9824,2017-09-24,1. FBL,2,14,11,203
2166,9825,2017-09-24,1. FBL,5,11,80,76
2167,9826,2017-09-24,1. FBL,1,9,48,97
2168,10456,2017-09-24,Herren Regionalliga Nord,5,7,175,143
2169,11636,2017-09-30,Verbandsliga Herren St. 1,14,0,89,15
2170,11666,2017-09-30,Verbandsliga Herren St. 2,2,3,208,51
2171,11667,2017-09-30,Verbandsliga Herren St. 2,0,2,201,50
2172,11637,2017-09-30,Verbandsliga Herren St. 1,2,8,81,55
2173,9735,2017-09-30,2. FBL Nord/West,10,5,194,158
2174,9678,2017-09-30,2. FBL Süd/Ost,4,6,12,210
2175,9733,2017-09-30,2. FBL Nord/West,9,6,186,26
2176,9677,2017-09-30,2. FBL Süd/Ost,7,8,200,99
2177,9827,2017-09-30,1. FBL,5,6,11,80
2178,9828,2017-09-30,1. FBL,5,3,97,38
2179,9734,2017-09-30,2. FBL Nord/West,2,4,68,32
2180,10853,2017-10-01,Regionalliga Herren,3,6,211,98
2181,10062,2017-10-01,Verbandsliga NRW Herren,0,3,21,22
2182,9679,2017-10-01,2. FBL Süd/Ost,8,7,31,213
2183,9680,2017-10-01,2. FBL Süd/Ost,0,5,45,207
2184,10852,2017-10-01,Regionalliga Herren,16,1,90,60
2185,10064,2017-10-01,Verbandsliga NRW Herren,3,1,22,16
2186,10063,2017-10-01,Verbandsliga NRW Herren,9,1,21,160
2187,9829,2017-10-01,1. FBL,12,4,197,48
